# Time-averaged data for fix rdfout
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
0 100
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0 0
26 2.55 0.164193 0.084
27 2.65 1.91855 1.144
28 2.75 5.90273 4.656
29 2.85 7.04816 9.16
30 2.95 3.21328 11.36
31 3.05 0.781572 11.932
32 3.15 0.0768608 11.992
33 3.25 0.00962721 12
34 3.35 0 12
35 3.45 0 12
36 3.55 0.00403447 12.004
37 3.65 0.0419809 12.048
38 3.75 0.296481 12.376
39 3.85 0.775236 13.28
40 3.95 1.37846 14.972
41 4.05 1.35153 16.716
42 4.15 0.702637 17.668
43 4.25 0.199863 17.952
44 4.35 0.0322445 18
45 4.45 0.0077029 18.012
46 4.55 0.0663124 18.12
47 4.65 0.637262 19.204
48 4.75 2.11609 22.96
49 4.85 4.06594 30.484
50 4.95 3.60658 37.436
51 5.05 1.71265 40.872
52 5.15 0.458185 41.828
53 5.25 0.0830142 42.008
54 5.35 0.0639519 42.152
55 5.45 0.414268 43.12
56 5.55 1.17696 45.972
57 5.65 1.58006 49.94
58 5.75 1.07191 52.728
59 5.85 0.378869 53.748
60 5.95 0.126389 54.1
61 6.05 0.372294 55.172
62 6.15 1.00288 58.156
63 6.25 2.05404 64.468
64 6.35 2.21936 71.508
65 6.45 1.40064 76.092
66 6.55 0.459846 77.644
67 6.65 0.171319 78.24
68 6.75 0.272299 79.216
69 6.85 0.61117 81.472
70 6.95 0.635816 83.888
71 7.05 0.404095 85.468
72 7.15 0.262577 86.524
73 7.25 0.755509 89.648
74 7.35 2.18457 98.932
75 7.45 3.35392 113.576
76 7.55 2.85355 126.372
77 7.65 1.30414 132.376
78 7.75 0.386035 134.2
79 7.85 0.245066 135.388
80 7.95 0.343526 137.096
81 8.05 0.338183 138.82
82 8.15 0.270991 140.236
83 8.25 0.530416 143.076
84 8.35 1.20696 149.696
85 8.45 1.91631 160.46
86 8.55 1.65821 169.996
87 8.65 0.897712 175.28
88 8.75 0.67276 179.332
89 8.85 0.971856 185.32
90 8.95 1.15974 192.628
91 9.05 0.83439 198.004
92 9.15 0.552063 201.64
93 9.25 0.774334 206.852
94 9.35 1.07077 214.216
95 9.45 0.909873 220.608
96 9.55 0.584281 224.8
97 9.65 0.673796 229.736
98 9.75 0.9783 237.052
99 9.85 0.938098 244.212
100 9.95 0.97121 251.776
166000 100
1 0.05 0 0
2 0.15 0 0
3 0.25 0 0
4 0.35 0 0
5 0.45 0 0
6 0.55 0 0
7 0.65 0 0
8 0.75 0 0
9 0.85 0 0
10 0.95 0 0
11 1.05 0 0
12 1.15 0 0
13 1.25 0 0
14 1.35 0 0
15 1.45 0 0
16 1.55 0 0
17 1.65 0 0
18 1.75 0 0
19 1.85 0 0
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0 0
26 2.55 0.103502 0.052
27 2.65 1.55554 0.896
28 2.75 5.31241 4
29 2.85 6.90937 8.336
30 2.95 4.0514 11.06
31 3.05 1.1298 11.872
32 3.15 0.161751 11.996
33 3.25 0.00490165 12
34 3.35 0 12
35 3.45 0 12
36 3.55 0.00410826 12.004
37 3.65 0.046635 12.052
38 3.75 0.154634 12.22
39 3.85 0.674147 12.992
40 3.95 1.36385 14.636
41 4.05 1.31312 16.3
42 4.15 0.850771 17.432
43 4.25 0.343975 17.912
44 4.35 0.0547237 17.992
45 4.45 0.013073 18.012
46 4.55 0.0575216 18.104
47 4.65 0.373547 18.728
48 4.75 1.68207 21.66
49 4.85 3.56362 28.136
50 4.95 3.81624 35.36
51 5.05 2.41598 40.12
52 5.15 0.769151 41.696
53 5.25 0.127738 41.968
54 5.35 0.0434144 42.064
55 5.45 0.27019 42.684
56 5.55 0.902651 44.832
57 5.65 1.53598 48.62
58 5.75 1.28883 51.912
59 5.85 0.596097 53.488
60 5.95 0.187201 54
61 6.05 0.207941 54.588
62 6.15 0.737857 56.744
63 6.25 1.70059 61.876
64 6.35 2.33058 69.136
65 6.45 1.71873 74.66
66 6.55 0.776003 77.232
67 6.65 0.214261 77.964
68 6.75 0.255688 78.864
69 6.85 0.429244 80.42
70 6.95 0.649589 82.844
71 7.05 0.532327 84.888
72 7.15 0.290674 86.036
73 7.25 0.496468 88.052
74 7.35 1.4664 94.172
75 7.45 2.88819 106.556
76 7.55 3.27362 120.972
77 7.65 2.01809 130.096
78 7.75 0.736193 133.512
79 7.85 0.267193 134.784
80 7.95 0.292463 136.212
81 8.05 0.377926 138.104
82 8.15 0.277506 139.528
83 8.25 0.320267 141.212
84 8.35 0.866634 145.88
85 8.45 1.6236 154.836
86 8.55 1.88615 165.488
87 8.65 1.30096 173.008
88 8.75 0.68777 177.076
89 8.85 0.78536 181.828
90 8.95 1.12213 188.772
91 9.05 1.05195 195.428
92 9.15 0.644413 199.596
93 9.25 0.619058 203.688
94 9.35 0.913864 209.86
95 9.45 1.02856 216.956
96 9.55 0.792534 222.54
97 9.65 0.59549 226.824
98 9.75 0.781596 232.564
99 9.85 0.986209 239.956
100 9.95 0.943997 247.176
168000 100
1 0.05 0 0
2 0.15 0 0
3 0.25 0 0
4 0.35 0 0
5 0.45 0 0
6 0.55 0 0
7 0.65 0 0
8 0.75 0 0
9 0.85 0 0
10 0.95 0 0
11 1.05 0 0
12 1.15 0 0
13 1.25 0 0
14 1.35 0 0
15 1.45 0 0
16 1.55 0 0
17 1.65 0 0
18 1.75 0 0
19 1.85 0 0
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0.00850068 0.004
26 2.55 0.102013 0.056
27 2.65 1.60581 0.94
28 2.75 6.14683 4.584
29 2.85 7.03607 9.064
30 2.95 3.38327 11.372
31 3.05 0.751499 11.92
32 3.15 0.0874254 11.988
33 3.25 0.0144933 12
34 3.35 0 12
35 3.45 0 12
36 3.55 0.00809825 12.008
37 3.65 0.0383031 12.048
38 3.75 0.243127 12.316
39 3.85 0.805594 13.252
40 3.95 1.38674 14.948
41 4.05 1.316 16.64
42 4.15 0.73482 17.632
43 4.25 0.21189 17.932
44 4.35 0.0458456 18
45 4.45 0.0128848 18.02
46 4.55 0.0838079 18.156
47 4.65 0.519214 19.036
48 4.75 1.99938 22.572
49 4.85 4.0178 29.98
50 4.95 3.69466 37.076
51 5.05 1.90296 40.88
52 5.15 0.45023 41.816
53 5.25 0.0814643 41.992
54 5.35 0.0713159 42.152
55 5.45 0.38313 43.044
56 5.55 1.10337 45.708
57 5.65 1.5906 49.688
58 5.75 1.09587 52.528
59 5.85 0.457786 53.756
60 5.95 0.132614 54.124
61 6.05 0.283023 54.936
62 6.15 0.978193 57.836
63 6.25 2.00272 63.968
64 6.35 2.26792 71.136
65 6.45 1.4781 75.956
66 6.55 0.49958 77.636
67 6.65 0.159248 78.188
68 6.75 0.253127 79.092
69 6.85 0.572062 81.196
70 6.95 0.682499 83.78
71 7.05 0.408643 85.372
72 7.15 0.261534 86.42
73 7.25 0.684467 89.24
74 7.35 2.01586 97.776
75 7.45 3.34219 112.316
76 7.55 2.95255 125.508
77 7.65 1.3891 131.88
78 7.75 0.472402 134.104
79 7.85 0.23519 135.24
80 7.95 0.3585 137.016
81 8.05 0.324449 138.664
82 8.15 0.248158 139.956
83 8.25 0.47311 142.48
84 8.35 1.15718 148.804
85 8.45 1.92756 159.592
86 8.55 1.69426 169.3
87 8.65 0.943942 174.836
88 8.75 0.645876 178.712
89 8.85 0.943461 184.504
90 8.95 1.22129 192.172
91 9.05 0.851129 197.636
92 9.15 0.52664 201.092
93 9.25 0.74315 206.076
94 9.35 1.05949 213.336
95 9.45 0.945179 219.952
96 9.55 0.618858 224.376
97 9.65 0.653227 229.144
98 9.75 0.928172 236.06
99 9.85 0.970435 243.44
100 9.95 0.958759 250.88
170000 100
1 0.05 0 0
2 0.15 0 0
3 0.25 0 0
4 0.35 0 0
5 0.45 0 0
6 0.55 0 0
7 0.65 0 0
8 0.75 0 0
9 0.85 0 0
10 0.95 0 0
11 1.05 0 0
12 1.15 0 0
13 1.25 0 0
14 1.35 0 0
15 1.45 0 0
16 1.55 0 0
17 1.65 0 0
18 1.75 0 0
19 1.85 0 0
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0 0
26 2.55 0.110144 0.056
27 2.65 1.82123 1.056
28 2.75 5.71626 4.436
29 2.85 7.12356 8.96
30 2.95 3.45081 11.308
31 3.05 0.846937 11.924
32 3.15 0.0928076 11.996
33 3.25 0.00484359 12
34 3.35 0 12
35 3.45 0 12
36 3.55 0 12
37 3.65 0.0422424 12.044
38 3.75 0.23648 12.304
39 3.85 0.742098 13.164
40 3.95 1.45263 14.936
41 4.05 1.26638 16.56
42 4.15 0.799105 17.636
43 4.25 0.209605 17.932
44 4.35 0.0378529 17.988
45 4.45 0.0103345 18.004
46 4.55 0.0494263 18.084
47 4.65 0.492164 18.916
48 4.75 1.9524 22.36
49 4.85 3.9064 29.544
50 4.95 3.84621 36.912
51 5.05 1.92393 40.748
52 5.15 0.534343 41.856
53 5.25 0.0686813 42.004
54 5.35 0.0625629 42.144
55 5.45 0.399624 43.072
56 5.55 1.0265 45.544
57 5.65 1.55785 49.432
58 5.75 1.17762 52.476
59 5.85 0.454485 53.692
60 5.95 0.138738 54.076
61 6.05 0.257197 54.812
62 6.15 0.964492 57.664
63 6.25 1.97384 63.692
64 6.35 2.27506 70.864
65 6.45 1.493 75.72
66 6.55 0.524723 77.48
67 6.65 0.189741 78.136
68 6.75 0.23357 78.968
69 6.85 0.592079 81.14
70 6.95 0.653547 83.608
71 7.05 0.4447 85.336
72 7.15 0.234188 86.272
73 7.25 0.615181 88.8
74 7.35 1.94531 97.016
75 7.45 3.31674 111.408
76 7.55 3.00417 124.796
77 7.65 1.52033 131.752
78 7.75 0.48555 134.032
79 7.85 0.247423 135.224
80 7.95 0.333523 136.872
81 8.05 0.326867 138.528
82 8.15 0.262665 139.892
83 8.25 0.416452 142.108
84 8.35 1.15137 148.384
85 8.45 1.8437 158.676
86 8.55 1.73083 168.568
87 8.65 1.01818 174.524
88 8.75 0.661581 178.484
89 8.85 0.904747 184.024
90 8.95 1.20592 191.576
91 9.05 0.855206 197.052
92 9.15 0.560392 200.72
93 9.25 0.713979 205.496
94 9.35 1.07803 212.864
95 9.45 0.945906 219.468
96 9.55 0.644021 224.06
97 9.65 0.626347 228.62
98 9.75 0.912274 235.4
99 9.85 1.00933 243.056
100 9.95 0.91938 250.172
172000 100
1 0.05 0 0
2 0.15 0 0
3 0.25 0 0
4 0.35 0 0
5 0.45 0 0
6 0.55 0 0
7 0.65 0 0
8 0.75 0 0
9 0.85 0 0
10 0.95 0 0
11 1.05 0 0
12 1.15 0 0
13 1.25 0 0
14 1.35 0 0
15 1.45 0 0
16 1.55 0 0
17 1.65 0 0
18 1.75 0 0
19 1.85 0 0
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0.00852072 0.004
26 2.55 0.157312 0.084
27 2.65 1.73342 1.036
28 2.75 5.93814 4.548
29 2.85 6.61187 8.748
30 2.95 3.66748 11.244
31 3.05 0.896227 11.896
32 3.15 0.12887 11.996
33 3.25 0.00484248 12
34 3.35 0 12
35 3.45 0 12
36 3.55 0.00405867 12.004
37 3.65 0.069108 12.076
38 3.75 0.272798 12.376
39 3.85 0.731575 13.224
40 3.95 1.35395 14.876
41 4.05 1.27544 16.512
42 4.15 0.798921 17.588
43 4.25 0.223717 17.904
44 4.35 0.0648758 18
45 4.45 0 18
46 4.55 0.0568272 18.092
47 4.65 0.629257 19.156
48 4.75 1.96782 22.628
49 4.85 3.71631 29.464
50 4.95 3.75765 36.664
51 5.05 1.97765 40.608
52 5.15 0.574721 41.8
53 5.25 0.0909355 41.996
54 5.35 0.0589743 42.128
55 5.45 0.396088 43.048
56 5.55 1.05782 45.596
57 5.65 1.50943 49.364
58 5.75 1.19282 52.448
59 5.85 0.472317 53.712
60 5.95 0.14882 54.124
61 6.05 0.28369 54.936
62 6.15 0.980499 57.836
63 6.25 1.88435 63.592
64 6.35 2.22379 70.604
65 6.45 1.52954 75.58
66 6.55 0.578255 77.52
67 6.65 0.166564 78.096
68 6.75 0.288527 79.124
69 6.85 0.522174 81.04
70 6.95 0.648102 83.488
71 7.05 0.49091 85.396
72 7.15 0.268154 86.468
73 7.25 0.668564 89.216
74 7.35 1.93066 97.372
75 7.45 3.17681 111.16
76 7.55 2.98553 124.468
77 7.65 1.5497 131.56
78 7.75 0.534834 134.072
79 7.85 0.248196 135.268
80 7.95 0.321306 136.856
81 8.05 0.340211 138.58
82 8.15 0.272616 139.996
83 8.25 0.468965 142.492
84 8.35 1.13936 148.704
85 8.45 1.7702 158.588
86 8.55 1.72344 168.44
87 8.65 1.03504 174.496
88 8.75 0.686149 178.604
89 8.85 0.930663 184.304
90 8.95 1.11816 191.308
91 9.05 0.906222 197.112
92 9.15 0.572482 200.86
93 9.25 0.701858 205.556
94 9.35 1.05379 212.76
95 9.45 0.96631 219.508
96 9.55 0.657334 224.196
97 9.65 0.641034 228.864
98 9.75 0.887851 235.464
99 9.85 0.976941 242.876
100 9.95 0.972903 250.408
174000 100
1 0.05 0 0
2 0.15 0 0
3 0.25 0 0
4 0.35 0 0
5 0.45 0 0
6 0.55 0 0
7 0.65 0 0
8 0.75 0 0
9 0.85 0 0
10 0.95 0 0
11 1.05 0 0
12 1.15 0 0
13 1.25 0 0
14 1.35 0 0
15 1.45 0 0
16 1.55 0 0
17 1.65 0 0
18 1.75 0 0
19 1.85 0 0
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0 0
26 2.55 0.141064 0.072
27 2.65 2.2278 1.3
28 2.75 5.82885 4.76
29 2.85 6.49361 8.9
30 2.95 3.42571 11.24
31 3.05 0.887476 11.888
32 3.15 0.138671 11.996
33 3.25 0.0048248 12
34 3.35 0 12
35 3.45 0 12
36 3.55 0.0080877 12.008
37 3.65 0.0803317 12.092
38 3.75 0.268178 12.388
39 3.85 0.862995 13.392
40 3.95 1.26734 14.944
41 4.05 1.25525 16.56
42 4.15 0.748658 17.572
43 4.25 0.248293 17.924
44 4.35 0.0484792 17.996
45 4.45 0.00772082 18.008
46 4.55 0.0960074 18.164
47 4.65 0.685884 19.328
48 4.75 2.09616 23.04
49 4.85 3.76774 29.996
50 4.95 3.53177 36.788
51 5.05 1.91447 40.62
52 5.15 0.561093 41.788
53 5.25 0.0906034 41.984
54 5.35 0.112176 42.236
55 5.45 0.418663 43.212
56 5.55 1.09366 45.856
57 5.65 1.53584 49.704
58 5.75 1.03432 52.388
59 5.85 0.472082 53.656
60 5.95 0.178508 54.152
61 6.05 0.368982 55.212
62 6.15 1.05373 58.34
63 6.25 2.00402 64.484
64 6.35 2.05263 70.98
65 6.45 1.3255 75.308
66 6.55 0.624849 77.412
67 6.65 0.233951 78.224
68 6.75 0.277406 79.216
69 6.85 0.57892 81.348
70 6.95 0.630964 83.74
71 7.05 0.415288 85.36
72 7.15 0.327987 86.676
73 7.25 0.787324 89.924
74 7.35 2.08116 98.748
75 7.45 3.19827 112.68
76 7.55 2.77882 125.112
77 7.65 1.40906 131.584
78 7.75 0.535427 134.108
79 7.85 0.288643 135.504
80 7.95 0.295136 136.968
81 8.05 0.30987 138.544
82 8.15 0.31152 140.168
83 8.25 0.581819 143.276
84 8.35 1.25801 150.16
85 8.45 1.69807 159.676
86 8.55 1.57632 168.72
87 8.65 1.01491 174.68
88 8.75 0.765521 179.28
89 8.85 0.957849 185.168
90 8.95 1.04409 191.732
91 9.05 0.856243 197.236
92 9.15 0.625788 201.348
93 9.25 0.757669 206.436
94 9.35 1.04703 213.62
95 9.45 0.903999 219.956
96 9.55 0.643198 224.56
97 9.65 0.696707 229.652
98 9.75 0.917313 236.496
99 9.85 0.978101 243.944
100 9.95 1.044 252.056
176000 100
1 0.05 0 0
2 0.15 0 0
3 0.25 0 0
4 0.35 0 0
5 0.45 0 0
6 0.55 0 0
7 0.65 0 0
8 0.75 0 0
9 0.85 0 0
10 0.95 0 0
11 1.05 0 0
12 1.15 0 0
13 1.25 0 0
14 1.35 0 0
15 1.45 0 0
16 1.55 0 0
17 1.65 0 0
18 1.75 0 0
19 1.85 0 0
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0 0
26 2.55 0.126775 0.064
27 2.65 1.5554 0.912
28 2.75 5.57982 4.188
29 2.85 7.00301 8.604
30 2.95 3.77733 11.156
31 3.05 1.00251 11.88
32 3.15 0.150588 11.996
33 3.25 0.00487808 12
34 3.35 0 12
35 3.45 0 12
36 3.55 0 12
37 3.65 0.0425431 12.044
38 3.75 0.245491 12.312
39 3.85 0.698715 13.116
40 3.95 1.2318 14.608
41 4.05 1.3822 16.368
42 4.15 0.903524 17.576
43 4.25 0.239624 17.912
44 4.35 0.0571836 17.996
45 4.45 0.00520405 18.004
46 4.55 0.0547561 18.092
47 4.65 0.467071 18.876
48 4.75 1.79045 22.012
49 4.85 3.5881 28.564
50 4.95 3.8799 35.944
51 5.05 2.2306 40.36
52 5.15 0.67997 41.76
53 5.25 0.102821 41.98
54 5.35 0.0648085 42.124
55 5.45 0.301852 42.82
56 5.55 1.01039 45.236
57 5.65 1.4495 48.828
58 5.75 1.24679 52.028
59 5.85 0.573657 53.552
60 5.95 0.187757 54.068
61 6.05 0.249174 54.776
62 6.15 0.858283 57.296
63 6.25 1.73859 62.568
64 6.35 2.22225 69.524
65 6.45 1.69437 74.996
66 6.55 0.711018 77.364
67 6.65 0.206239 78.072
68 6.75 0.245411 78.94
69 6.85 0.4744 80.668
70 6.95 0.645399 83.088
71 7.05 0.51007 85.056
72 7.15 0.274157 86.144
73 7.25 0.551919 88.396
74 7.35 1.66442 95.376
75 7.45 3.10732 108.764
76 7.55 3.0572 122.292
77 7.65 1.87103 130.792
78 7.75 0.622841 133.696
79 7.85 0.271762 134.996
80 7.95 0.311439 136.524
81 8.05 0.336351 138.216
82 8.15 0.287032 139.696
83 8.25 0.422446 141.928
84 8.35 0.952631 147.084
85 8.45 1.6793 156.392
86 8.55 1.81435 166.688
87 8.65 1.16937 173.48
88 8.75 0.729555 177.816
89 8.85 0.821057 182.808
90 8.95 1.11802 189.76
91 9.05 0.968878 195.92
92 9.15 0.633313 200.036
93 9.25 0.66185 204.432
94 9.35 0.99022 211.152
95 9.45 1.00169 218.096
96 9.55 0.71697 223.172
97 9.65 0.594839 227.472
98 9.75 0.830416 233.6
99 9.85 1.03192 241.372
100 9.95 0.928528 248.508
178000 100
1 0.05 0 0
2 0.15 0 0
3 0.25 0 0
4 0.35 0 0
5 0.45 0 0
6 0.55 0 0
7 0.65 0 0
8 0.75 0 0
9 0.85 0 0
10 0.95 0 0
11 1.05 0 0
12 1.15 0 0
13 1.25 0 0
14 1.35 0 0
15 1.45 0 0
16 1.55 0 0
17 1.65 0 0
18 1.75 0 0
19 1.85 0 0
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0 0
26 2.55 0.157291 0.08
27 2.65 2.06088 1.212
28 2.75 5.40309 4.408
29 2.85 6.99502 8.852
30 2.95 3.47305 11.216
31 3.05 0.890606 11.864
32 3.15 0.164931 11.992
33 3.25 0.00484181 11.996
34 3.35 0.00455708 12
35 3.45 0 12
36 3.55 0 12
37 3.65 0.0537433 12.056
38 3.75 0.229119 12.308
39 3.85 0.79358 13.228
40 3.95 1.38654 14.92
41 4.05 1.30333 16.592
42 4.15 0.700816 17.536
43 4.25 0.274652 17.924
44 4.35 0.0513529 18
45 4.45 0.00516536 18.008
46 4.55 0.0741122 18.128
47 4.65 0.600786 19.144
48 4.75 2.02875 22.724
49 4.85 3.72884 29.584
50 4.95 3.68408 36.644
51 5.05 1.98139 40.596
52 5.15 0.565 41.768
53 5.25 0.102056 41.988
54 5.35 0.0714741 42.148
55 5.45 0.396033 43.068
56 5.55 1.06431 45.632
57 5.65 1.51402 49.412
58 5.75 1.14935 52.384
59 5.85 0.461791 53.62
60 5.95 0.16758 54.084
61 6.05 0.319981 55
62 6.15 0.94791 57.804
63 6.25 1.93122 63.704
64 6.35 2.19558 70.628
65 6.45 1.51335 75.552
66 6.55 0.585328 77.516
67 6.65 0.202393 78.216
68 6.75 0.270527 79.18
69 6.85 0.512292 81.06
70 6.95 0.662836 83.564
71 7.05 0.435275 85.256
72 7.15 0.290127 86.416
73 7.25 0.699608 89.292
74 7.35 1.99761 97.732
75 7.45 3.122 111.284
76 7.55 2.92949 124.344
77 7.65 1.53988 131.392
78 7.75 0.557752 134.012
79 7.85 0.251482 135.224
80 7.95 0.316407 136.788
81 8.05 0.352003 138.572
82 8.15 0.282588 140.04
83 8.25 0.475663 142.572
84 8.35 1.1084 148.616
85 8.45 1.76351 158.464
86 8.55 1.75818 168.516
87 8.65 1.0267 174.524
88 8.75 0.686722 178.636
89 8.85 0.932494 184.348
90 8.95 1.11545 191.336
91 9.05 0.884865 197.004
92 9.15 0.599893 200.932
93 9.25 0.740017 205.884
94 9.35 1.01621 212.832
95 9.45 0.920932 219.264
96 9.55 0.680235 224.116
97 9.65 0.641495 228.788
98 9.75 0.916781 235.604
99 9.85 0.951503 242.824
100 9.95 1.01565 250.688
180000 100
1 0.05 0 0
2 0.15 0 0
3 0.25 0 0
4 0.35 0 0
5 0.45 0 0
6 0.55 0 0
7 0.65 0 0
8 0.75 0 0
9 0.85 0 0
10 0.95 0 0
11 1.05 0 0
12 1.15 0 0
13 1.25 0 0
14 1.35 0 0
15 1.45 0 0
16 1.55 0 0
17 1.65 0 0
18 1.75 0 0
19 1.85 0 0
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0 0
26 2.55 0.173593 0.088
27 2.65 1.69508 1.016
28 2.75 5.79414 4.432
29 2.85 6.88552 8.792
30 2.95 3.51992 11.18
31 3.05 0.904586 11.836
32 3.15 0.18099 11.976
33 3.25 0.0291471 12
34 3.35 0 12
35 3.45 0 12
36 3.55 0.0122146 12.012
37 3.65 0.0577727 12.072
38 3.75 0.259069 12.356
39 3.85 0.726972 13.196
40 3.95 1.26616 14.736
41 4.05 1.39836 16.524
42 4.15 0.753786 17.536
43 4.25 0.258516 17.9
44 4.35 0.0488112 17.972
45 4.45 0.0233211 18.008
46 4.55 0.111536 18.188
47 4.65 0.524462 19.072
48 4.75 1.91266 22.436
49 4.85 3.62339 29.08
50 4.95 3.72559 36.196
51 5.05 2.12678 40.424
52 5.15 0.628782 41.724
53 5.25 0.117288 41.976
54 5.35 0.0842601 42.164
55 5.45 0.378341 43.04
56 5.55 1.02119 45.492
57 5.65 1.47242 49.156
58 5.75 1.18109 52.2
59 5.85 0.5128 53.568
60 5.95 0.200023 54.12
61 6.05 0.333657 55.072
62 6.15 0.908991 57.752
63 6.25 1.801 63.236
64 6.35 2.19394 70.132
65 6.45 1.51096 75.032
66 6.55 0.663814 77.252
67 6.65 0.241355 78.084
68 6.75 0.283811 79.092
69 6.85 0.503053 80.932
70 6.95 0.642721 83.352
71 7.05 0.458397 85.128
72 7.15 0.330234 86.444
73 7.25 0.675566 89.212
74 7.35 1.8095 96.832
75 7.45 3.04913 110.024
76 7.55 2.94549 123.112
77 7.65 1.68527 130.8
78 7.75 0.639053 133.792
79 7.85 0.28146 135.144
80 7.95 0.337752 136.808
81 8.05 0.304865 138.348
82 8.15 0.302838 139.916
83 8.25 0.495332 142.544
84 8.35 1.04436 148.22
85 8.45 1.70108 157.688
86 8.55 1.70294 167.392
87 8.65 1.09936 173.804
88 8.75 0.742615 178.236
89 8.85 0.896271 183.708
90 8.95 1.08904 190.508
91 9.05 0.909724 196.316
92 9.15 0.615976 200.336
93 9.25 0.73767 205.256
94 9.35 1.01135 212.148
95 9.45 0.931451 218.632
96 9.55 0.720185 223.752
97 9.65 0.645272 228.436
98 9.75 0.858279 234.796
99 9.85 0.969462 242.128
100 9.95 1.02678 250.052
182000 100
1 0.05 0 0
2 0.15 0 0
3 0.25 0 0
4 0.35 0 0
5 0.45 0 0
6 0.55 0 0
7 0.65 0 0
8 0.75 0 0
9 0.85 0 0
10 0.95 0 0
11 1.05 0 0
12 1.15 0 0
13 1.25 0 0
14 1.35 0 0
15 1.45 0 0
16 1.55 0 0
17 1.65 0 0
18 1.75 0 0
19 1.85 0 0
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0.00857401 0.004
26 2.55 0.134552 0.072
27 2.65 1.64165 0.968
28 2.75 5.62819 4.276
29 2.85 6.97004 8.676
30 2.95 3.63719 11.136
31 3.05 1.01249 11.868
32 3.15 0.165985 11.996
33 3.25 0.00487277 12
34 3.35 0 12
35 3.45 0 12
36 3.55 0 12
37 3.65 0.0540869 12.056
38 3.75 0.234244 12.312
39 3.85 0.718788 13.14
40 3.95 1.23376 14.636
41 4.05 1.4309 16.46
42 4.15 0.818861 17.556
43 4.25 0.270709 17.936
44 4.35 0.0408009 17.996
45 4.45 0.00779758 18.008
46 4.55 0.0720998 18.124
47 4.65 0.523693 19.004
48 4.75 1.6676 21.928
49 4.85 3.6761 28.648
50 4.95 3.9366 36.144
51 5.05 2.1313 40.368
52 5.15 0.663704 41.736
53 5.25 0.121383 41.996
54 5.35 0.0557466 42.12
55 5.45 0.360441 42.952
56 5.55 0.967514 45.268
57 5.65 1.48339 48.948
58 5.75 1.23142 52.112
59 5.85 0.54596 53.564
60 5.95 0.181737 54.064
61 6.05 0.250309 54.776
62 6.15 0.89137 57.396
63 6.25 1.73142 62.652
64 6.35 2.2594 69.732
65 6.45 1.61829 74.964
66 6.55 0.734238 77.412
67 6.65 0.204851 78.116
68 6.75 0.233847 78.944
69 6.85 0.489241 80.728
70 6.95 0.667074 83.232
71 7.05 0.492945 85.136
72 7.15 0.284934 86.268
73 7.25 0.546422 88.5
74 7.35 1.67595 95.536
75 7.45 3.10208 108.916
76 7.55 3.16854 122.952
77 7.65 1.74849 130.904
78 7.75 0.609308 133.748
79 7.85 0.276477 135.072
80 7.95 0.308657 136.588
81 8.05 0.32963 138.248
82 8.15 0.281295 139.7
83 8.25 0.421229 141.928
84 8.35 0.984814 147.264
85 8.45 1.70198 156.708
86 8.55 1.75886 166.7
87 8.65 1.20042 173.68
88 8.75 0.689768 177.784
89 8.85 0.865508 183.052
90 8.95 1.12708 190.068
91 9.05 0.945198 196.084
92 9.15 0.636312 200.224
93 9.25 0.651504 204.556
94 9.35 0.98502 211.248
95 9.45 1.02192 218.34
96 9.55 0.705466 223.34
97 9.65 0.596403 227.656
98 9.75 0.850087 233.936
99 9.85 1.02708 241.68
100 9.95 0.958191 249.052
184000 100
1 0.05 0 0
2 0.15 0 0
3 0.25 0 0
4 0.35 0 0
5 0.45 0 0
6 0.55 0 0
7 0.65 0 0
8 0.75 0 0
9 0.85 0 0
10 0.95 0 0
11 1.05 0 0
12 1.15 0 0
13 1.25 0 0
14 1.35 0 0
15 1.45 0 0
16 1.55 0 0
17 1.65 0 0
18 1.75 0 0
19 1.85 0 0
20 1.95 0 0
21 2.05 0 0
22 2.15 0 0
23 2.25 0 0
24 2.35 0 0
25 2.45 0.00854482 0.004
26 2.55 0.173533 0.092
27 2.65 1.7164 1.032
28 2.75 5.71076 4.4
29 2.85 6.85158 8.74
30 2.95 3.68375 11.24
31 3.05 0.92633 11.912
32 3.15 0.0878793 11.98
33 3.25 0.0242809 12
34 3.35 0 12
35 3.45 0 12
